season,wteam,wscore,lteam,lscore,wloc
I,703,62,752,60,H
I,703,64,768,58,A
I,703,85,768,83,H
I,703,77,795,64,H
I,703,69,801,66,A
I,703,68,811,54,H
I,703,57,819,55,N
I,703,78,835,64,H
I,704,75,509,72,A
I,704,90,533,71,N
I,704,109,541,106,A
I,704,83,541,77,H
I,704,79,544,74,A
I,704,105,627,87,H
I,704,97,627,91,A
I,704,106,627,92,N
I,704,79,653,55,A
I,704,69,653,62,H
I,704,87,659,51,H
I,704,84,659,59,A
I,704,82,744,69,H
I,704,86,766,81,A
I,704,62,766,58,H
I,704,79,766,74,A
I,704,107,775,98,H
I,704,87,782,73,A
I,704,91,782,82,H
I,704,79,854,62,A
I,704,89,855,80,H
I,705,83,643,79,H
I,705,83,773,80,H
I,707,82,571,80,A
I,707,63,593,62,H
I,707,77,610,70,H
I,707,63,619,48,H
I,707,67,665,54,H
I,707,63,665,57,A
I,707,68,683,65,H
I,707,61,693,58,H
I,707,58,693,43,N
I,707,67,747,56,H
I,707,88,747,74,A
I,707,54,799,50,H
I,708,64,503,53,H
I,708,69,551,53,H
I,708,82,552,76,A
I,708,105,553,72,H
I,708,86,559,83,H
I,708,91,568,68,N
I,708,78,595,71,H
I,708,115,602,81,H
I,708,103,606,88,H
I,708,88,623,81,N
I,708,97,662,86,H
I,708,89,668,64,H
I,708,68,695,66,H
I,708,71,695,64,A
I,708,90,723,64,H
I,708,71,816,54,N
I,708,96,830,77,H
I,708,79,839,73,A
I,711,82,513,77,A
I,711,87,516,73,A
I,711,73,521,69,H
I,711,72,572,67,H
I,711,55,594,48,H
I,711,69,672,64,H
I,711,84,703,81,A
I,711,85,768,77,H
I,711,87,803,81,A
I,711,71,803,53,H
I,711,71,811,68,H
I,712,77,507,70,H
I,712,80,507,62,A
I,712,69,524,57,A
I,712,76,611,59,H
I,712,73,611,61,A
I,712,61,612,58,H
I,712,82,657,79,A
I,712,99,657,89,H
I,712,59,659,57,H
I,712,75,700,72,A
I,712,76,700,69,H
I,712,82,785,63,H
I,712,73,785,61,A
I,712,81,812,65,N
I,712,81,813,62,A
I,712,81,813,78,H
I,712,91,843,84,A
I,713,77,564,60,H
I,713,80,566,73,A
I,713,92,621,86,A
I,713,85,621,72,H
I,713,91,621,72,N
I,713,83,680,67,H
I,713,80,680,78,A
I,713,63,681,57,H
I,713,81,732,73,H
I,713,79,739,70,A
I,713,91,753,81,H
I,713,74,817,73,A
I,713,73,842,67,A
I,714,78,530,71,H
I,714,83,548,59,H
I,714,82,562,73,H
I,714,76,575,56,H
I,714,84,575,79,A
I,714,80,587,67,H
I,714,67,587,53,A
I,714,64,624,61,A
I,714,68,624,54,N
I,714,68,626,64,H
I,714,48,626,47,A
I,714,77,628,66,H
I,714,75,650,72,H
I,714,64,678,59,H
I,714,79,678,74,N
I,714,68,749,52,H
I,714,82,766,70,H
I,714,82,844,75,A
I,714,85,846,80,H
I,714,63,846,56,N
I,715,63,512,61,H
I,715,77,529,60,A
I,715,69,533,61,H
I,715,76,548,60,H
I,715,70,623,60,H
I,715,63,625,59,H
I,715,77,628,68,A
I,715,51,628,49,H
I,715,61,673,47,H
I,715,69,716,61,H
I,715,65,729,52,H
I,715,57,729,52,N
I,715,40,738,39,A
I,715,69,849,51,H
I,716,88,643,68,H
I,716,84,664,78,A
I,716,92,664,81,H
I,716,90,705,55,H
I,716,78,705,77,A
I,716,87,751,77,A
I,716,64,765,63,H
I,716,67,812,59,A
I,717,78,509,74,H
I,717,80,559,74,H
I,717,82,573,69,A
I,717,61,603,48,H
I,717,72,668,62,H
I,717,84,682,69,H
I,717,78,686,64,H
I,717,74,690,65,H
I,717,79,739,62,H
I,717,71,764,68,H
I,717,89,778,62,A
I,717,84,786,72,A
I,717,75,810,60,A
I,717,82,829,78,A
I,717,74,831,63,A
I,717,63,843,52,H
I,717,65,843,64,N
I,718,76,543,64,H
I,718,77,548,60,H
I,718,79,622,66,N
I,718,88,630,77,H
I,718,76,631,73,A
I,718,82,677,67,H
I,718,93,753,68,N
I,718,90,794,58,H
I,718,74,834,73,A
I,718,88,834,59,H
I,718,70,855,67,A
I,719,83,503,79,H
I,719,88,520,84,H
I,719,71,531,62,H
I,719,90,534,76,H
I,719,73,537,61,H
I,719,51,560,47,N
I,719,60,639,59,H
I,719,67,669,64,H
I,719,80,690,59,H
I,719,63,692,52,A
I,720,77,537,71,N
I,720,71,567,58,H
I,720,69,579,50,H
I,720,70,598,68,H
I,720,59,625,56,A
I,720,73,673,62,H
I,720,70,673,59,A
I,720,72,715,64,H
I,720,71,729,64,H
I,720,65,738,59,A
I,720,80,752,62,H
I,720,60,813,44,H
I,720,67,829,66,N
I,720,62,831,57,H
I,721,94,514,24,H
I,721,78,521,67,A
I,721,46,521,41,H
I,721,69,582,59,H
I,721,75,629,48,H
I,721,68,632,46,H
I,721,61,637,49,H
I,721,80,671,77,N
I,721,52,698,50,A
I,721,63,698,59,N
I,721,84,724,68,H
I,721,83,734,56,H
I,721,58,736,55,N
I,721,47,738,45,H
I,721,78,794,72,A
I,721,86,794,60,H
I,721,63,796,48,H
I,721,81,802,73,H
I,721,72,803,57,H
I,722,73,515,58,A
I,722,91,521,58,H
I,722,72,521,65,A
I,722,71,556,62,H
I,722,82,557,49,N
I,722,88,629,67,A
I,722,83,629,75,N
I,722,80,636,60,H
I,722,57,637,56,A
I,722,87,698,83,H
I,722,90,716,62,H
I,722,77,721,56,H
I,722,65,721,52,A
I,722,84,730,82,H
I,722,65,752,50,H
I,722,89,767,54,N
I,722,84,787,52,H
I,722,72,793,67,A
I,722,76,793,67,H
I,722,65,793,49,N
I,722,91,794,79,A
I,722,70,794,41,H
I,722,70,796,66,H
I,722,82,796,77,N
I,722,96,803,61,H
I,722,83,820,53,H
I,723,85,570,74,H
I,723,65,576,58,H
I,723,72,599,62,H
I,723,74,602,71,A
I,723,71,615,66,H
I,723,82,615,68,N
I,723,81,635,60,A
I,723,71,635,57,H
I,723,87,645,66,H
I,723,77,683,62,H
I,723,70,799,49,A
I,723,88,799,62,H
I,723,55,816,51,H
I,723,68,816,58,A
I,723,94,831,92,A
I,723,74,832,52,H
I,723,79,847,76,H
I,724,85,543,71,H
I,724,75,548,61,H
I,724,80,654,78,A
I,724,91,677,71,A
I,724,83,713,70,H
I,724,70,718,68,A
I,724,84,718,75,H
I,724,63,747,60,N
I,724,75,774,64,A
I,724,84,774,73,H
I,724,87,802,81,H
I,724,87,826,81,H
I,724,89,834,70,H
I,724,74,834,66,A
I,724,76,846,73,A
I,725,83,512,76,A
I,725,68,539,56,H
I,725,87,539,82,N
I,725,80,597,67,H
I,725,90,661,61,N
I,725,81,726,74,H
I,725,88,732,70,A
I,725,62,733,55,H
I,725,94,758,71,H
I,725,60,810,59,H
I,725,92,818,74,A
I,725,75,818,70,H
I,725,84,840,74,H
I,725,60,841,45,H
I,725,67,841,62,A
I,726,90,511,84,H
I,726,68,512,61,H
I,726,76,566,73,H
I,726,57,630,55,H
I,726,71,632,59,H
I,726,87,637,82,H
I,726,90,725,81,H
I,726,70,734,53,H
I,726,65,810,56,H
I,726,52,841,41,H
I,726,65,841,58,A
I,727,88,538,64,H
I,727,76,538,64,A
I,727,66,564,64,A
I,727,78,564,62,H
I,727,86,565,78,A
I,727,69,565,62,H
I,727,75,565,73,N
I,727,63,620,62,A
I,727,62,620,56,H
I,727,67,620,61,N
I,727,73,643,71,A
I,727,70,647,55,H
I,727,67,647,58,A
I,727,82,699,76,H
I,727,76,756,65,H
I,727,76,757,56,H
I,727,61,757,58,A
I,727,62,795,55,N
I,727,67,807,52,H
I,727,64,807,52,A
I,727,73,808,59,A
I,727,92,808,57,H
I,727,64,822,60,H
I,728,58,533,49,A
I,728,91,558,76,A
I,728,64,558,50,H
I,728,79,561,52,A
I,728,84,561,69,H
I,728,67,567,49,H
I,728,81,567,59,A
I,728,79,576,73,H
I,728,104,612,69,H
I,728,77,612,56,A
I,728,86,626,48,A
I,728,71,641,47,A
I,728,88,642,68,H
I,728,49,658,47,A
I,728,67,736,52,A
I,728,63,778,61,A
I,728,69,854,61,H
I,729,73,516,61,N
I,729,58,533,46,H
I,729,67,534,64,A
I,729,73,552,62,H
I,729,75,673,72,H
I,729,63,715,61,H
I,729,64,720,47,H
I,729,68,776,64,H
I,729,67,777,58,H
I,730,82,509,69,N
I,730,81,530,80,H
I,730,94,556,77,H
I,730,95,646,74,A
I,730,87,647,73,H
I,730,82,652,67,H
I,730,67,652,65,A
I,730,78,652,67,N
I,730,97,732,88,H
I,730,71,732,67,A
I,730,88,753,79,A
I,730,91,753,73,H
I,730,93,755,80,A
I,730,93,758,90,H
I,730,86,781,82,H
I,731,71,504,62,N
I,731,83,507,54,H
I,731,68,527,58,H
I,731,62,527,53,N
I,731,79,548,51,H
I,731,75,559,68,H
I,731,59,578,45,A
I,731,63,595,56,H
I,731,68,603,58,A
I,731,76,604,55,H
I,731,84,668,80,A
I,731,70,687,49,H
I,731,52,700,38,H
I,731,74,717,71,H
I,731,66,717,58,A
I,731,64,729,37,H
I,731,88,737,61,A
I,731,75,745,61,H
I,731,59,746,49,H
I,731,90,777,69,H
I,731,71,778,51,H
I,731,66,786,45,A
I,731,59,829,45,H
I,731,78,831,59,H
I,731,74,831,61,N
I,731,67,843,58,A
I,731,70,847,55,H
I,731,57,855,42,H
I,732,77,526,72,A
I,732,65,647,59,H
I,732,77,652,68,A
I,732,74,652,59,H
I,732,86,699,70,H
I,732,77,701,71,A
I,732,97,726,89,A
I,732,60,733,53,H
I,732,84,753,72,A
I,732,89,753,78,H
I,732,77,755,63,H
I,733,69,566,65,H
I,733,63,632,46,H
I,733,80,665,61,A
I,733,89,680,78,H
I,733,59,680,57,A
I,733,71,713,65,A
I,733,85,713,78,H
I,733,74,732,55,H
I,733,74,791,71,A
I,734,66,505,65,H
I,734,71,514,50,H
I,734,64,514,55,A
I,734,70,608,66,A
I,734,67,632,64,H
I,734,66,804,62,A
I,734,72,804,68,H
I,736,64,531,49,A
I,736,68,531,61,H
I,736,73,555,64,H
I,736,78,558,71,A
I,736,75,558,52,H
I,736,69,561,64,A
I,736,59,561,46,H
I,736,61,567,45,H
I,736,64,567,59,A
I,736,72,597,67,A
I,736,58,612,50,H
I,736,60,612,51,A
I,736,61,616,55,H
I,736,74,653,54,A
I,736,67,679,52,H
I,736,76,728,70,A
I,736,68,813,56,A
I,736,49,854,47,A
I,736,70,854,58,H
I,737,76,504,71,H
I,737,61,527,52,A
I,737,72,544,67,H
I,737,66,559,56,A
I,737,65,603,50,H
I,737,69,615,56,H
I,737,70,623,51,N
I,737,89,654,59,H
I,737,70,668,57,H
I,737,73,717,59,A
I,737,57,743,56,A
I,737,63,764,60,A
I,737,73,766,66,H
I,737,84,771,60,H
I,737,103,778,78,A
I,737,74,786,61,H
I,737,62,829,56,H
I,737,100,829,74,A
I,737,84,830,69,A
I,737,87,843,66,H
I,738,76,521,65,A
I,738,80,537,39,N
I,738,75,548,57,H
I,738,76,551,64,H
I,738,78,577,68,N
I,738,82,587,62,H
I,738,58,623,54,A
I,738,71,625,56,H
I,738,80,630,69,H
I,738,76,671,70,H
I,738,72,673,65,H
I,738,65,673,47,A
I,738,62,729,47,A
I,738,66,752,50,H
I,738,75,764,63,N
I,738,61,795,50,N
I,738,53,849,51,H
I,739,88,544,87,A
I,739,65,567,64,N
I,739,69,567,60,H
I,739,90,648,80,H
I,739,75,679,63,H
I,739,90,750,62,H
I,739,65,777,63,H
I,740,57,525,53,H
I,740,71,545,70,H
I,740,77,553,76,H
I,740,84,553,75,A
I,740,66,619,65,A
I,740,83,645,76,H
I,740,86,693,59,A
I,740,73,814,58,H
I,740,63,832,46,H
I,740,89,847,86,H
I,741,66,531,62,A
I,741,96,546,90,H
I,741,65,569,63,A
I,741,68,596,53,H
I,741,75,596,54,A
I,741,80,627,69,H
I,741,60,639,49,A
I,741,58,641,54,A
I,741,55,641,42,N
I,741,73,663,66,A
I,741,54,668,53,N
I,741,82,700,53,H
I,741,89,712,77,H
I,741,89,737,79,H
I,741,56,743,54,H
I,741,81,775,57,H
I,741,78,812,46,N
I,741,94,828,56,H
I,741,73,854,59,H
I,742,81,526,61,H
I,742,65,597,63,A
I,742,63,597,60,H
I,742,76,613,73,H
I,742,70,613,68,N
I,742,62,617,52,A
I,742,76,621,46,N
I,742,84,643,78,A
I,742,89,650,77,A
I,742,81,692,55,H
I,742,87,699,75,H
I,742,82,756,49,H
I,742,61,756,55,A
I,742,80,767,40,H
I,742,71,767,66,A
I,742,69,781,55,N
I,742,111,802,103,H
I,742,69,803,58,H
I,742,81,811,76,H
I,742,84,824,68,H
I,742,64,841,49,N
I,743,75,556,62,A
I,743,69,578,66,H
I,743,71,578,51,A
I,743,74,596,53,H
I,743,67,596,47,N
I,743,72,599,65,H
I,743,75,599,67,A
I,743,73,610,42,H
I,743,69,636,68,A
I,743,66,641,50,H
I,743,69,663,65,H
I,743,62,685,46,H
I,743,63,700,49,H
I,743,66,755,59,N
I,743,70,771,58,A
I,743,75,775,55,A
I,743,59,789,52,A
I,743,64,789,49,N
I,743,70,825,52,H
I,743,53,853,44,A
I,744,69,531,53,H
I,744,77,541,65,A
I,744,66,541,63,H
I,744,68,567,64,N
I,744,75,570,72,H
I,744,101,612,95,A
I,744,88,627,67,H
I,744,71,653,59,A
I,744,58,653,51,H
I,744,75,653,67,N
I,744,57,658,56,H
I,744,63,659,59,H
I,744,74,659,67,A
I,744,93,704,90,H
I,744,77,728,72,H
I,744,89,739,70,N
I,744,78,766,71,A
I,745,74,533,67,H
I,745,69,544,68,A
I,745,62,588,58,A
I,745,79,648,57,H
I,745,70,665,63,H
I,745,77,686,65,H
I,745,88,739,82,A
I,745,68,739,66,H
I,745,69,750,66,A
I,745,71,750,62,H
I,745,65,777,62,H
I,745,58,777,43,N
I,745,75,838,68,H
I,746,78,534,53,H
I,746,71,642,65,H
I,746,80,648,54,H
I,746,72,668,70,H
I,746,78,679,75,H
I,746,80,715,75,N
I,746,81,717,70,H
I,746,60,729,47,A
I,746,51,736,49,H
I,746,65,737,64,H
I,746,78,778,70,H
I,746,77,789,67,H
I,746,71,829,68,A
I,746,85,831,52,H
I,746,74,843,53,H
I,747,71,523,69,H
I,747,72,523,62,A
I,747,65,550,51,H
I,747,63,560,57,A
I,747,68,560,65,H
I,747,60,571,42,H
I,747,71,582,51,N
I,747,86,593,62,H
I,747,75,593,66,A
I,747,68,610,66,A
I,747,83,610,55,H
I,747,78,619,67,A
I,747,78,665,53,H
I,747,84,665,56,N
I,747,86,683,77,H
I,747,69,693,62,A
I,747,78,693,56,H
I,749,72,530,62,A
I,749,72,530,71,H
I,749,61,562,60,A
I,749,68,562,60,H
I,749,75,575,66,A
I,749,96,575,76,H
I,749,81,587,63,H
I,749,84,587,69,A
I,749,93,587,67,N
I,749,66,613,62,H
I,749,57,624,40,H
I,749,71,624,58,A
I,749,67,626,50,A
I,749,53,626,44,H
I,749,84,634,49,H
I,749,59,678,52,H
I,749,59,678,58,A
I,749,82,680,71,H
I,749,63,714,53,H
I,749,71,762,58,H
I,749,81,845,77,A
I,749,73,846,64,H
I,749,84,846,79,A
I,749,79,851,73,A
I,749,67,852,62,A
I,750,75,507,69,A
I,750,55,517,51,A
I,750,72,544,69,H
I,750,73,588,69,H
I,750,91,612,69,H
I,750,58,644,56,H
I,750,89,648,87,H
I,750,92,648,87,A
I,750,70,679,63,H
I,750,76,739,74,H
I,750,75,777,64,A
I,750,81,838,70,H
I,751,107,643,85,H
I,751,68,705,52,H
I,751,71,705,63,A
I,751,72,716,70,A
I,751,69,761,64,H
I,751,86,795,73,H
I,751,92,803,66,H
I,751,94,812,81,H
I,751,73,812,70,A
I,752,73,579,69,H
I,752,58,634,48,H
I,752,61,687,58,A
I,752,70,762,58,H
I,752,86,791,70,H
I,752,74,792,69,H
I,752,51,797,45,A
I,752,66,848,64,A
I,753,80,678,66,H
I,753,74,758,71,H
I,753,68,767,65,H
I,754,65,536,61,H
I,754,90,538,71,H
I,754,72,557,64,H
I,754,79,582,66,H
I,754,86,629,76,H
I,754,74,647,44,H
I,754,72,701,68,H
I,754,83,720,61,N
I,754,67,732,61,H
I,754,66,753,63,A
I,754,83,817,78,H
I,754,74,852,66,H
I,755,60,566,47,H
I,755,74,570,72,A
I,755,64,652,52,A
I,755,66,652,61,H
I,755,72,680,71,A
I,755,53,719,46,H
I,755,76,720,65,H
I,755,73,727,72,H
I,755,81,730,69,A
I,755,86,732,73,H
I,755,78,753,68,H
I,755,85,753,75,A
I,755,64,758,48,H
I,755,73,797,62,N
I,755,74,813,58,H
I,755,70,820,69,N
I,756,79,521,64,N
I,756,55,565,49,H
I,756,85,566,77,H
I,756,56,650,53,H
I,756,53,690,41,N
I,757,63,506,53,N
I,757,78,538,59,A
I,757,73,538,57,H
I,757,77,564,44,H
I,757,98,564,95,A
I,757,59,565,47,H
I,757,57,613,51,A
I,757,59,620,47,H
I,757,89,647,61,H
I,757,65,730,62,H
I,757,90,753,70,H
I,757,84,807,77,A
I,757,56,807,55,H
I,757,66,808,52,H
I,757,61,810,60,A
I,758,76,537,62,N
I,758,69,597,64,H
I,758,70,652,54,H
I,758,74,681,56,A
I,758,72,727,61,H
I,758,75,730,68,H
I,758,75,732,64,H
I,758,55,732,54,A
I,758,74,753,69,H
I,758,82,753,48,H
I,758,64,755,53,H
I,758,81,755,75,H
I,758,66,756,64,A
I,758,65,813,63,H
I,758,66,845,64,H
I,759,77,505,69,H
I,759,57,523,56,H
I,759,63,580,62,H
I,759,73,665,59,A
I,761,65,643,53,A
I,761,89,643,72,H
I,761,83,664,72,H
I,761,75,683,61,N
I,761,80,705,70,H
I,761,85,716,78,H
I,761,72,716,64,H
I,761,80,751,77,H
I,761,74,765,72,H
I,761,76,773,71,H
I,761,81,773,63,A
I,761,64,795,63,A
I,761,66,801,63,A
I,761,72,812,70,A
I,761,81,812,67,H
I,761,78,820,68,H
I,762,84,579,64,A
I,762,77,630,75,A
I,762,80,677,63,H
I,762,80,682,77,H
I,762,75,711,68,H
I,762,77,757,75,N
I,762,81,791,75,H
I,762,89,797,78,H
I,762,63,844,62,H
I,764,73,568,50,H
I,764,76,573,62,H
I,764,75,603,48,H
I,764,86,641,74,A
I,764,65,645,47,N
I,764,76,668,66,A
I,764,88,679,61,H
I,764,89,683,62,H
I,764,75,720,59,H
I,764,68,731,67,H
I,764,55,737,46,A
I,764,79,741,67,H
I,764,85,746,58,H
I,764,66,746,64,A
I,764,71,778,54,A
I,764,91,782,62,H
I,764,74,786,67,H
I,764,70,829,68,H
I,764,83,831,76,H
I,765,80,508,63,A
I,765,56,508,49,H
I,765,79,521,57,A
I,765,70,543,58,H
I,765,68,608,50,H
I,765,64,664,60,H
I,765,65,705,50,H
I,765,69,716,59,H
I,765,68,751,67,H
I,765,71,751,61,A
I,765,85,751,53,H
I,765,61,761,43,H
I,765,72,795,56,A
I,765,81,812,68,H
I,765,71,819,44,H
I,765,69,819,68,A
I,765,69,820,60,H
I,766,71,507,50,H
I,766,63,541,59,A
I,766,78,541,72,H
I,766,78,578,68,A
I,766,60,589,58,H
I,766,66,589,63,H
I,766,77,596,59,H
I,766,74,627,71,H
I,766,61,627,60,A
I,766,81,653,59,A
I,766,77,653,67,H
I,766,71,659,65,H
I,766,73,659,64,H
I,766,71,744,64,A
I,767,66,521,62,A
I,767,66,669,55,N
I,767,68,692,54,A
I,767,71,699,70,H
I,767,60,738,59,A
I,767,73,756,58,H
I,767,62,756,55,A
I,767,62,796,59,H
I,767,67,802,58,H
I,767,64,802,56,A
I,767,79,802,60,N
I,767,69,803,59,N
I,768,66,506,49,H
I,768,73,572,54,H
I,768,62,594,46,A
I,768,69,632,56,H
I,768,56,702,46,A
I,768,80,711,63,H
I,768,62,723,49,H
I,768,76,811,73,A
I,768,56,819,52,N
I,768,72,835,66,H
I,769,90,504,82,H
I,769,78,510,58,H
I,769,91,515,81,N
I,769,53,518,51,A
I,769,77,540,48,H
I,769,71,545,36,H
I,769,70,550,38,A
I,769,76,551,61,A
I,769,83,601,74,H
I,769,84,604,63,A
I,769,63,604,47,H
I,769,76,620,66,H
I,769,61,655,55,H
I,769,85,655,64,N
I,769,77,678,64,N
I,769,73,692,40,H
I,769,58,695,55,H
I,769,67,743,61,N
I,769,86,747,50,H
I,769,85,790,64,H
I,769,57,827,55,A
I,769,82,827,75,H
I,769,59,854,48,H
I,771,79,590,66,H
I,771,73,594,56,H
I,771,66,703,61,H
I,771,78,768,67,H
I,771,68,772,60,H
I,771,64,826,62,A
I,771,74,851,59,H
I,772,79,508,67,H
I,772,95,600,91,H
I,772,59,610,57,N
I,772,75,617,72,A
I,772,70,617,48,H
I,772,83,660,61,N
I,772,66,666,63,H
I,772,61,703,59,H
I,772,81,752,61,N
I,772,64,801,58,A
I,772,70,801,60,H
I,772,77,804,63,H
I,773,84,508,73,H
I,773,71,508,64,A
I,773,72,514,60,A
I,773,72,514,51,H
I,773,71,593,69,A
I,773,73,608,63,H
I,773,78,632,64,H
I,773,75,711,58,H
I,773,76,734,74,A
I,773,87,734,66,H
I,773,75,804,71,H
I,774,68,631,63,A
I,774,60,647,59,A
I,774,73,677,63,H
I,774,74,718,73,A
I,774,78,718,68,H
I,774,75,826,58,H
I,774,63,834,55,H
I,774,55,841,36,H
I,775,89,513,75,H
I,775,81,596,75,H
I,775,65,627,62,H
I,775,77,663,71,H
I,775,81,711,62,H
I,775,74,741,71,H
I,775,78,745,76,H
I,776,68,510,63,H
I,776,68,517,54,A
I,776,69,544,57,A
I,776,78,561,76,H
I,776,81,588,72,A
I,776,63,588,57,H
I,776,75,648,66,H
I,776,75,686,66,H
I,776,74,739,69,N
I,776,74,745,58,A
I,776,79,745,66,H
I,776,86,750,78,H
I,776,93,750,79,A
I,776,84,777,54,H
I,776,82,838,70,A
I,777,75,509,63,H
I,777,84,533,79,H
I,777,69,544,49,H
I,777,63,588,57,H
I,777,61,648,56,H
I,777,73,648,64,A
I,777,71,686,58,H
I,777,76,686,75,A
I,777,78,739,62,H
I,777,86,745,77,H
I,777,74,776,65,H
I,777,66,832,62,A
I,777,68,838,66,H
I,778,65,603,58,H
I,778,64,616,61,H
I,778,72,704,65,H
I,778,58,776,52,H
I,778,72,785,61,A
I,778,71,810,55,H
I,779,67,527,57,H
I,779,71,528,56,A
I,779,59,539,57,N
I,779,81,569,67,H
I,779,75,570,54,A
I,779,92,576,70,N
I,779,78,578,61,A
I,779,79,596,35,H
I,779,72,596,54,A
I,779,90,599,81,H
I,779,73,607,66,N
I,779,89,641,63,N
I,779,92,663,67,H
I,779,83,663,58,A
I,779,75,723,72,A
I,779,73,727,55,H
I,779,67,728,59,A
I,779,73,741,59,H
I,779,57,741,55,A
I,779,71,743,60,A
I,779,84,755,52,H
I,779,114,775,63,A
I,779,82,775,50,H
I,779,83,789,71,A
I,779,76,789,53,N
I,779,74,829,67,A
I,779,81,853,73,A
I,780,72,535,54,H
I,780,46,546,45,H
I,780,60,569,49,A
I,780,69,573,62,A
I,780,64,580,58,H
I,780,70,583,47,H
I,780,73,608,35,H
I,780,72,617,69,H
I,780,65,637,64,H
I,780,58,660,54,H
I,780,72,666,61,N
I,780,75,693,42,H
I,780,73,759,33,H
I,780,70,771,52,H
I,780,56,772,55,H
I,780,52,772,46,N
I,780,60,788,50,A
I,780,76,801,65,A
I,781,76,524,58,N
I,781,88,566,74,A
I,781,84,654,62,H
I,781,104,730,95,H
I,781,79,730,74,N
I,781,70,732,51,A
I,781,82,732,63,H
I,781,86,753,67,H
I,781,87,753,67,A
I,781,80,754,66,H
I,781,75,755,51,H
I,781,69,755,63,A
I,781,62,757,48,N
I,781,84,758,52,H
I,781,70,758,40,A
I,781,90,782,69,H
I,782,87,541,63,H
I,782,103,541,89,A
I,782,88,588,77,H
I,782,72,589,68,H
I,782,92,627,76,H
I,782,80,653,66,A
I,782,76,653,61,H
I,782,70,659,64,N
I,782,67,659,64,A
I,782,76,679,63,H
I,782,77,744,69,A
I,782,72,744,67,H
I,782,79,744,69,N
I,782,82,766,67,A
I,782,68,766,59,H
I,782,78,776,68,A
I,782,80,854,78,H
I,783,82,511,72,A
I,783,80,511,77,H
I,783,63,512,62,A
I,783,81,512,51,H
I,783,68,539,61,H
I,783,69,539,58,A
I,783,77,566,59,H
I,783,77,594,50,H
I,783,87,607,80,N
I,783,100,612,59,H
I,783,64,636,58,N
I,783,83,725,80,A
I,783,76,725,55,H
I,783,70,725,63,N
I,783,62,726,48,A
I,783,73,726,47,H
I,783,60,742,56,A
I,783,67,774,37,H
I,783,72,807,59,A
I,783,67,810,52,H
I,783,73,810,60,A
I,783,86,817,71,H
I,783,77,818,67,H
I,783,76,818,67,A
I,783,85,840,72,H
I,783,77,840,66,N
I,783,73,841,51,H
I,783,63,841,61,A
I,783,68,841,47,N
I,784,74,540,60,A
I,784,75,540,72,H
I,784,91,590,89,H
I,784,76,590,72,A
I,784,72,601,64,A
I,784,62,601,48,H
I,784,66,605,65,A
I,784,66,633,64,H
I,784,70,646,67,H
I,784,77,667,68,H
I,785,65,507,61,H
I,785,81,507,74,A
I,785,69,517,44,A
I,785,62,528,58,A
I,785,56,567,53,H
I,785,70,611,62,H
I,785,70,615,69,A
I,785,62,700,60,H
I,785,61,813,56,H
I,785,65,813,59,N
I,786,75,524,54,H
I,786,96,527,73,H
I,786,87,541,70,H
I,786,101,555,63,H
I,786,67,559,56,H
I,786,57,603,54,A
I,786,69,658,63,H
I,786,91,668,74,A
I,786,96,671,83,H
I,786,82,676,68,A
I,786,81,717,70,A
I,786,49,731,46,A
I,786,69,741,65,H
I,786,63,746,61,H
I,786,74,766,61,H
I,786,87,775,78,N
I,786,65,778,59,H
I,786,81,814,63,H
I,786,64,829,59,H
I,786,76,831,64,H
I,786,65,843,52,A
I,787,99,508,59,H
I,787,84,508,73,A
I,787,56,524,47,A
I,787,78,575,72,H
I,787,77,630,73,A
I,787,80,687,68,H
I,787,80,734,51,H
I,787,76,751,66,H
I,787,82,759,69,A
I,787,82,794,80,A
I,787,77,804,67,H
I,788,99,608,71,H
I,788,55,617,54,A
I,788,71,617,65,H
I,788,71,651,46,H
I,788,85,660,79,A
I,788,64,660,62,N
I,788,62,711,58,H
I,788,84,765,62,H
I,788,54,771,51,A
I,788,79,772,67,H
I,788,70,801,65,H
I,788,87,819,58,H
I,789,57,576,48,N
I,789,83,578,65,H
I,789,57,596,47,A
I,789,74,596,60,H
I,789,59,603,53,H
I,789,59,625,50,A
I,789,74,641,70,A
I,789,98,663,92,H
I,789,73,728,69,A
I,789,67,729,56,H
I,789,58,741,53,H
I,789,69,741,53,A
I,789,71,769,61,H
I,789,76,775,57,H
I,789,61,775,44,A
I,790,69,515,65,H
I,790,75,518,69,H
I,790,99,550,49,H
I,790,65,592,63,H
I,790,89,604,65,H
I,790,87,605,71,H
I,790,74,663,66,A
I,790,83,674,66,H
I,790,63,769,56,H
I,790,81,791,56,H
I,790,79,792,61,H
I,790,108,794,84,H
I,790,80,814,67,H
I,790,76,827,66,H
I,790,81,850,70,H
I,791,60,579,59,A
I,791,75,579,68,H
I,791,88,634,74,H
I,791,60,752,48,H
I,791,90,762,86,H
I,791,81,797,72,A
I,792,86,510,78,H
I,792,84,579,67,H
I,792,87,621,62,H
I,792,101,634,86,H
I,792,87,672,63,H
I,792,90,752,83,H
I,792,71,762,69,A
I,792,74,762,73,H
I,792,77,791,76,A
I,792,64,797,61,H
I,793,79,521,57,H
I,793,84,521,58,A
I,793,89,531,51,H
I,793,94,543,59,H
I,793,76,556,63,H
I,793,88,599,72,H
I,793,82,636,67,H
I,793,64,636,60,N
I,793,75,676,69,A
I,793,63,698,61,H
I,793,89,703,55,H
